date,y
GMW000000037852001,440248.80493069295
GMW000000037853001,440121.60225717304
GMW000000037854001,440028.80281985976
GMW000000037855001,440092.10362421285
GMW000000037856001,440262.6036912499
GMW000000037857001,440041.6041973145
GMW000000037858001,442187.018187371
GMW000000037859001,442160.61725725606
GMW000000037860001,440055.10298871965
GMW000000037861001,442145.91746450745
GMW000000037862001,442276.51785090176
GMW000000037863001,442359.9178876605
GMW000000037864001,438875.8821570647
GMW000000037865001,438913.4330485293
GMW000000037866001,438885.33202496974
GMW000000037867001,438926.3317245266
GMW000000037868001,433930.7861758614
GMW000000037869001,438868.3317970841
GMW000000037870001,441166.8162556679
GMW000000037871001,438825.7325891945
GMW000000037872001,438963.93150828464
GMW000000037873001,433868.98649019864
GMW000000037874001,438971.6320336537
GMW000000037875001,439805.51164447586
GMW000000037876001,438961.6325003915
GMW000000037877001,439924.1116801812
GMW000000037878001,438962.732248738
GMW000000037879001,441364.6173588759
GMW000000037880001,440148.3126610464
GMW000000037881001,439360.110849536
GMW000000037882001,439892.51064221794
GMW000000037883001,439877.01235248527
GMW000000037884001,437386.0323456924
GMW000000037885001,437574.0327939044
GMW000000037886001,437527.4327349604
GMW000000037887001,440112.83204899926
GMW000000037888001,437654.3332564916
GMW000000037889001,439700.01218501764
GMW000000037890001,440318.83087276487
GMW000000037891001,439765.9137993456
GMW000000037892001,440132.3322273878
GMW000000037893001,439465.6099053716
GMW000000037894001,440103.0318198723
GMW000000037895001,439627.7116819127
GMW000000037896001,440818.12951885007
GMW000000037897001,438957.60785056336
GMW000000037898001,438985.109528488
GMW000000037899001,440147.9319396539
GMW000000037900001,439991.2130721988
GMW000000037901001,438827.3081534843
GMW000000037902001,440967.12098960276
GMW000000037903001,441224.42267569696
GMW000000037904001,439860.9337601467
GMW000000037905001,440070.83144684095
GMW000000037906001,441391.81600444316
GMW000000037907001,441311.51579806546
GMW000000037908001,441351.81540536124
GMW000000037909001,441371.71670717513
GMW000000037910001,441210.61527343764
GMW000000037911001,439633.909389325
GMW000000037912001,439827.4092053059
GMW000000037913001,440220.5094600434
GMW000000037914001,440216.6098563172
GMW000000037915001,439546.70739324694
GMW000000037916001,439383.4061903435
GMW000000037917001,439535.50468652527
GMW000000037918001,439909.2076780002
GMW000000037919001,439936.00905716093
GMW000000037920001,439734.8060424897
GMW000000037921001,439886.10641954007
GMW000000037922001,438936.90212394553
GMW000000037923001,433940.78747634817
GMW000000037924001,440075.50897186104
GMW000000037925001,438602.4043761678
GMW000000037926001,440646.82894723956
GMW000000037927001,437351.54255206906
GMW000000037928001,440666.92876984965
GMW000000037929001,437336.8426721254
GMW000000037930001,437280.44253562315
GMW000000037931001,440935.027850982
GMW000000037932001,437486.7416230319
GMW000000037933001,440416.92940608267
GMW000000037934001,437601.24145178136
GMW000000037935001,440867.22776712454
GMW000000037936001,437328.74264310324
GMW000000037937001,440492.2291656644
GMW000000037938001,440410.52926627925
GMW000000037939001,440628.7290564873
GMW000000037940001,440695.62887220015
GMW000000037941001,440659.22850954765
GMW000000037942001,431764.03814881423
GMW000000037943001,439645.83536213293
GMW000000037944001,431853.737766925
GMW000000037945001,439883.43361154146
GMW000000037946001,439854.3340548776
GMW000000037947001,439188.03709911637
GMW000000037948001,438797.4391279321
GMW000000037949001,437436.2471397454
GMW000000037950001,436904.95065888227
GMW000000037951001,437491.5474090584
GMW000000037952001,436304.75033334224
GMW000000037953001,437603.54682815645
GMW000000037954001,436425.9507634693
GMW000000037955001,436362.5519053511
GMW000000037956001,436502.4510111192
GMW000000037957001,436442.75175795826
GMW000000037958001,439318.6351338084
GMW000000037959001,432119.9047285921
GMW000000037960001,439921.3328919857
GMW000000037961001,440021.13185623434
GMW000000037962001,439732.6346351871
GMW000000037963001,432204.2073600037
GMW000000037964001,439879.6334738566
GMW000000037965001,441676.82376071904
GMW000000037966001,439806.0329828459
GMW000000037967001,432187.50575669756
GMW000000037968001,439993.2323797373
GMW000000037969001,432139.0063359649
GMW000000037970001,439973.33270366315
GMW000000037971001,435262.03066166997
GMW000000037972001,435232.63105268835
GMW000000037973001,441513.9248435844
GMW000000037974001,438541.3280417021
GMW000000037975001,441816.42577387573
GMW000000037976001,439711.03344468365
GMW000000037977001,439977.1329502449
GMW000000037978001,439819.6332559281
GMW000000037979001,441809.43546766427
GMW000000037980001,439930.1333909309
GMW000000037981001,442154.92575701326
GMW000000037982001,439822.0334180597
GMW000000037983001,439925.1328868547
GMW000000037984001,439803.2336526036
GMW000000037985001,441893.125623316
GMW000000037986001,439178.33551598166
GMW000000037987001,441299.32720380975
GMW000000037988001,439877.73377635237
GMW000000037989001,441991.7256223418
GMW000000037990001,441851.92625469074
GMW000000037991001,438963.236655792
GMW000000037992001,441444.4268374585
GMW000000037993001,440930.9271366789
GMW000000037994001,441490.1269912062
GMW000000037995001,441431.72733550315
GMW000000037996001,437071.9334171063
GMW000000037997001,438745.2384139893
GMW000000037998001,437467.3429606622
GMW000000037999001,437533.24247959856
GMW000000038000001,436707.4544694316
GMW000000038001001,436554.3511997875
GMW000000038002001,436564.55091177626
GMW000000038003001,436601.6511584769
GMW000000038004001,436606.3510655052
GMW000000038005001,436650.7501652812
GMW000000038006001,436726.25002704555
GMW000000038007001,436685.0505880491
GMW000000038008001,436761.450589504
GMW000000038009001,436713.55091279006
GMW000000038010001,434454.2513585707
GMW000000038011001,436094.5501525344
GMW000000038012001,431878.4647488755
GMW000000038013001,432018.94528503163
GMW000000038014001,431948.04437557806
GMW000000038015001,437348.25002614036
GMW000000038016001,432050.2443518544
GMW000000038017001,435725.25575786317
GMW000000038018001,437249.05070388975
GMW000000038019001,439004.1392743585
GMW000000038020001,438895.84105841897
GMW000000038021001,439167.33644706523
GMW000000038022001,439200.4377505181
GMW000000038023001,436637.354854529
GMW000000038024001,431437.9750724715
GMW000000038025001,429396.1675714086
GMW000000038026001,430544.4745898559
GMW000000038027001,432001.57393457805
GMW000000038028001,436492.3924508939
GMW000000038029001,436489.491734104
GMW000000038030001,445648.28520870284
GMW000000038031001,445495.28636528214
GMW000000038032001,445460.1862163092
GMW000000038033001,445302.7849976075
GMW000000038034001,436665.35402866703
GMW000000038035001,434275.96561540564
GMW000000038036001,433899.86505311105
GMW000000038037001,434363.7643865786
GMW000000038038001,434351.06537068967
GMW000000038039001,430370.3689514792
GMW000000038040001,433685.36701224616
GMW000000038041001,429392.0678029659
GMW000000038042001,430435.2736819937
GMW000000038082001,441791.5824917848
GMW000000038083001,441840.76235465024
GMW000000038084001,441794.932083932
GMW000000038085001,441731.4819946234
GMW000000038086001,441676.4416333483
GMW000000038087001,441920.1732827538
GMW000000038088001,441571.55172500596
GMW000000038089001,441681.2917578648
GMW000000038090001,440276.1899652915
GMW000000038091001,443929.27413570037
GMW000000038092001,442484.1057484676
GMW000000038093001,441820.802188955
GMW000000038094001,437661.60816553177
GMW000000038095001,438948.67145626945
GMW000000038096001,433061.29540936265
GMW000000038097001,433162.02279197413
GMW000000038098001,442047.80064811464
GMW000000038099001,432612.74858721544
GMW000000038100001,440141.15363562404
GMW000000038101001,440179.61352300475
GMW000000038102001,440243.5640945522
GMW000000038103001,440295.46378646663
GMW000000038104001,440198.0630348529
GMW000000038105001,440322.76467663894
GMW000000038106001,440376.0447800327
GMW000000038107001,440419.0461051595
GMW000000038108001,440374.0261034235
GMW000000038109001,440487.47560713044
GMW000000038110001,433130.1534766301
GMW000000038111001,440499.0663371124
GMW000000038112001,441841.4183701248
GMW000000038113001,432636.53514840815
GMW000000038114001,441891.9245055106
GMW000000038115001,441773.8345126578
GMW000000038116001,438264.9793519486
GMW000000038117001,438403.1488046922
GMW000000038118001,442129.3824143535
GMW000000038119001,438969.14961484773
GMW000000038120001,441349.9804499452
GMW000000038121001,437180.2338156065
GMW000000038122001,438969.14914933447
GMW000000038123001,432972.9965820354
GMW000000038124001,432984.2090440575
GMW000000038125001,436958.17611801496
GMW000000038126001,437246.5448143278
GMW000000038127001,437465.2990002078
GMW000000038128001,434141.4659623011
GMW000000038129001,436087.5732151617
GMW000000038130001,434462.5281099667
GMW000000038131001,434211.616634143
GMW000000038132001,431982.8703355611
GMW000000038133001,432634.0601675182
GMW000000038134001,434650.97425283067
GMW000000038135001,434892.93386661686
GMW000000038136001,435171.9513871405
GMW000000038137001,433447.01461375714
GMW000000038138001,433751.4366867868
GMW000000038139001,441839.3465250317
GMW000000038140001,433653.3766094774
GMW000000038141001,441537.4366024869
GMW000000038142001,441492.28666289925
GMW000000038143001,441332.9168369158
GMW000000038144001,438285.5794323459
GMW000000038145001,437489.26595627976
GMW000000038146001,437659.6449477208
GMW000000038147001,436202.1798955799
GMW000000038148001,437542.2353150885
GMW000000038149001,436448.98908880784
GMW000000038150001,436334.36103476625
GMW000000038151001,434818.9510866398
GMW000000038152001,436531.46992292535
GMW000000038153001,434671.33620682085
GMW000000038154001,436361.77856239496
GMW000000038155001,435508.7432518849
GMW000000038156001,435313.7826954575
GMW000000038157001,434159.6858435278
GMW000000038158001,433800.7785023474
GMW000000038159001,433408.9631889698
GMW000000038160001,433378.572992565
GMW000000038161001,433561.8127355347
GMW000000038162001,433503.7544650298
GMW000000038163001,433487.5615315056
GMW000000038164001,440110.8203477227
GMW000000038165001,441338.2962789553
GMW000000038166001,438714.8697699694
GMW000000038167001,438649.672888385
GMW000000038168001,437810.13305149676
GMW000000038169001,438640.0311970686
GMW000000038170001,436269.1425603423
GMW000000038171001,437630.0975079389
GMW000000038172001,436479.4367932965
GMW000000038173001,436407.44663091743
GMW000000038174001,439985.0914826396
GMW000000038175001,440148.4313605471
GMW000000038176001,439960.85203830287
GMW000000038177001,439976.54115191574
GMW000000038178001,439683.6929997333
GMW000000038179001,439985.0116856307
GMW000000038180001,440073.630818304
GMW000000038181001,439813.31281315093
GMW000000038182001,438856.55620952
GMW000000038183001,433015.00366088253
GMW000000038184001,433299.94190648355
GMW000000038185001,433371.6651074422
GMW000000038186001,433269.0852024568
GMW000000038187001,433371.8480791133
GMW000000038188001,433672.96790661186
GMW000000038189001,440355.85098149366
GMW000000038190001,441449.96671107097
GMW000000038191001,440280.23092633823
GMW000000038192001,440174.8306822472
GMW000000038193001,440230.3314299842
GMW000000038194001,436162.3293310449
GMW000000038195001,437423.7592357824
GMW000000038196001,433269.5089074447
GMW000000038197001,434964.45592073764
GMW000000038198001,432152.024466827
GMW000000038199001,433225.18032591353
GMW000000038200001,441130.1280442167
GMW000000038201001,439061.7045253897
GMW000000038202001,438526.73891280225
GMW000000038203001,437982.1483385233
GMW000000038204001,439044.12689001125
GMW000000038205001,438389.038572764
GMW000000038206001,438314.93894915923
GMW000000038207001,438448.83933476236
GMW000000038208001,438316.63946988975
GMW000000038209001,438463.74013968965
GMW000000038210001,438352.639813552
GMW000000038211001,437428.1723375992
GMW000000038212001,437415.6395100876
GMW000000038213001,437417.63988659886
GMW000000038214001,436493.92089568195
GMW000000038215001,436889.2309807296
GMW000000038216001,436767.4616582959
GMW000000038217001,436770.3916150602
GMW000000038218001,433928.87056197214
GMW000000038219001,438554.0806406881
GMW000000038220001,441217.96823307
GMW000000038221001,437847.1642171224
GMW000000038222001,438341.97184192075
GMW000000038223001,438150.4729374603
GMW000000038224001,438453.68182259996
GMW000000038225001,438385.5613147049
GMW000000038226001,438231.66319293116
GMW000000038227001,437855.84460023016
GMW000000038228001,437878.0540480893
GMW000000038229001,438303.74370869313
GMW000000038230001,437000.410536211
GMW000000038231001,438355.5430641501
GMW000000038232001,436962.15043545485
GMW000000038233001,437163.83936983184
GMW000000038234001,436323.55677368736
GMW000000038235001,437046.3725413281
GMW000000038236001,439966.160647828
GMW000000038237001,436134.567688802
GMW000000038238001,439006.2187640274
GMW000000038239001,438692.39879810467
GMW000000038240001,439933.86819677363
GMW000000038241001,434131.42411044036
GMW000000038242001,431901.3738129531
GMW000000038243001,431918.39430835185
GMW000000038244001,438026.7460093041
GMW000000038245001,441935.36354479834
GMW000000038246001,439645.0350777936
GMW000000038247001,439342.81727811386
GMW000000038248001,439609.4952567284
GMW000000038249001,439613.0444146474
GMW000000038250001,438832.63850276754
GMW000000038251001,438549.23237977416
GMW000000038252001,437149.70168782846
GMW000000038253001,436967.3233427199
GMW000000038254001,431910.15401200036
GMW000000038255001,435391.2064805215
GMW000000038256001,435051.36657705094
GMW000000038257001,432758.20095793845
GMW000000038258001,435722.0994082242
GMW000000038259001,432138.8159863169
GMW000000038260001,435146.8879737477
GMW000000038261001,431507.30469876
GMW000000038262001,433619.5436007535
GMW000000038263001,431507.3547210084
GMW000000038264001,436828.4099110111
GMW000000038265001,431507.4153125452
GMW000000038266001,433619.563952482
GMW000000038267001,431507.38467133057
GMW000000038268001,433619.58350748476
GMW000000038269001,435051.25667587796
GMW000000038270001,439849.1211519921
GMW000000038271001,431507.305157418
GMW000000038272001,437770.10888191476
GMW000000038273001,435051.28706799995
GMW000000038504001,441040.2543681674
GMW000000038505001,439287.6191828537
GMW000000038506001,441134.0937391605
GMW000000038507001,439447.0010325359
GMW000000038508001,439346.2803416781
GMW000000038509001,439757.06194004614
GMW000000038510001,439197.99043437163
GMW000000038511001,439390.6018254508
GMW000000038512001,440955.65468554024
GMW000000038513001,441075.4054696209
GMW000000038514001,441001.14457170805
GMW000000038515001,440988.4740923792
GMW000000038516001,438958.2680038509
GMW000000038522001,439053.32143926824
GMW000000038523001,439124.9710742045
GMW000000040465001,439971.65250601666
GMW000000040466001,438891.003252011
GMW000000040580001,435838.84209823015
GMW000000042609001,439656.0224324961
GMW000000046928001,437458.4742793171
GMW000000046929001,433823.70824398287
GMW000000046930001,437929.2436174701
GMW000000046931001,433925.7896090004
GMW000000046932001,439509.15621691116
GMW000000046933001,438047.0436142909
GMW000000046934001,439377.6254716079
GMW000000046935001,441656.1976649185
GMW000000046936001,441346.37705055653
GMW000000046937001,441218.3356021878
GMW000000046938001,439535.8872295023
GMW000000046939001,439644.3370483973
GMW000000048162001,439979.1043752013
GMW000000048163001,440113.8144072694
GMW000000048164001,439939.7147291496
GMW000000048165001,439989.9941876743
GMW000000048166001,439841.0255330719
GMW000000048169001,440429.84270620346
GMW000000048170001,440274.9631724888
GMW000000048171001,440004.97343484004
GMW000000048172001,438315.49999435805
GMW000000048173001,438466.04961990524
GMW000000048174001,436966.9526403618
GMW000000048175001,441028.80931293295
GMW000000048176001,436210.8450278193
GMW000000051438001,439555.5527475026
GMW000000051439001,438804.88051217876
GMW000000051440001,438804.920308916
GMW000000051442001,438874.2584562692
GMW000000051443001,439236.57743389456
GMW000000051444001,438493.02317620197
GMW000000051445001,436674.9410471902
GMW000000051446001,441719.2862127974
GMW000000051447001,433176.909608108
GMW000000051448001,433269.2883186955
GMW000000051449001,435711.48615226225
GMW000000051450001,438892.56364337244
GMW000000051451001,438519.44746898225
GMW000000051452001,439146.0176841077
GMW000000051453001,439044.70450783364
GMW000000059351001,435997.19027469197
GMW000000059352001,435803.7910378316
GMW000000059353001,441114.6130541831
GMW000000059354001,441055.3138916405
GMW000000059355001,437618.90166967124
GMW000000059356001,441371.7048579567
GMW000000059357001,436535.7767328599
GMW000000059358001,439627.0714031402
GMW000000059359001,434587.93658927607
GMW000000059360001,439547.58322054317
GMW000000059361001,439544.7132876704
GMW000000059362001,439481.36373431096
GMW000000059363001,436246.5733917785
GMW000000059364001,435836.99496778246
GMW000000059365001,441359.4234641507
GMW000000059744001,437325.7777786854
GMW000000059745001,442078.72301472013
GMW000000059746001,436264.9037151267
GMW000000059747001,434668.49628003436
GMW000000059748001,431783.7392476203
GMW000000059749001,436807.54414173454
GMW000000059750001,433687.3009193421
GMW000000060633001,436675.2078214154
GMW000000060634001,436685.24823052686
GMW000000060635001,434159.81156877655
GMW000000060636001,436154.5292664957
GMW000000060637001,432933.12975672854
GMW000000060638001,438904.31804337876
GMW000000060639001,436676.7478940798
GMW000000060640001,433560.2046431627
GMW000000062133001,436193.92332414386
GMW000000062134001,431401.59765663487
GMW000000062135001,436506.8768475237
GMW000000062136001,434244.33586325304
GMW000000062137001,430616.85583645897
GMW000000062138001,434134.9120665971
GMW000000062139001,434618.20490434155
GMW000000062140001,439760.2606453416
GMW000000062141001,439611.9227479302
GMW000000063257001,442023.36316956667
GMW000000064413001,434688.3204532753
GMW000000064414001,437024.7989582007
GMW000000073798001,437689.3018387322
GMW000000073799001,441879.29358275956
GMW000000073800001,441921.953550645
GMW000000073801001,442256.4126359695
GMW000000073802001,442076.86304216104
GMW000000073803001,441880.1135550869
GMW000000073804001,433892.6350841135
GMW000000073805001,437486.98872679245
GMW000000073806001,435765.48086663696
GMW000000073807001,434098.1729249257
GMW000000073808001,436323.6483901126
GMW000000073809001,434526.123112946
GMW000000073810001,438625.2590301449
GMW000000073811001,436493.48057311255
GMW000000073812001,436085.8419818374
GMW000000073813001,438182.59404682135
GMW000000073814001,437589.9194801439
GMW000000073815001,434549.3018240938
GMW000000073816001,436451.3105795212
GMW000000073817001,433574.18746026687
GMW000000073818001,439780.1103956092
GMW000000073853001,443923.95344542345
GMW000000073854001,437713.21177417086
GMW000000073855001,435473.604462193
GMW000000073856001,435473.604462193
GMW000000073857001,431321.66717159515
GMW000000073858001,432428.9882003658
GMW000000073859001,431881.97058913484
GMW000000073860001,432648.99380675395
GMW000000073861001,432571.30183599464
GMW000000073862001,439641.48376521433
GMW000000073863001,433965.5844637504
GMW000000073864001,441529.956425534
GMW000000073865001,440542.8155948454
GMW000000073866001,441377.67527558084
GMW000000073867001,442120.0335538272
GMW000000073868001,440513.951237923
GMW000000073869001,440958.18523128243
GMW000000073870001,436316.30788309773
GMW000000073871001,435473.604462193
GMW000000075311001,439311.6509525332
GMW000000077064001,439261.104243576
GMW000000077065001,434147.37022825854
GMW000000077066001,434094.89055059245
GMW000000077067001,434139.4406460362
GMW000000077068001,434208.29039089737
GMW000000077069001,433724.2641335911
GMW000000077631001,439068.1821474777
GMW000000077632001,432807.05367507617
GMW000000077633001,439912.5320431647
GMW000000077634001,433351.8741357834
GMW000000077635001,432696.83445931
GMW000000077636001,433530.14328128344
GMW000000077637001,432856.292967955
GMW000000077638001,437522.0099423472
GMW000000077639001,433787.1578457771
GMW000000077640001,441332.6551934247
GMW000000077641001,441505.44437003875
GMW000000077642001,439528.1284925003
GMW000000077643001,439316.86875198735
GMW000000077644001,439355.6078443065
GMW000000077645001,439120.4801159772
GMW000000077646001,437592.90821342793
GMW000000077647001,435893.5142587477
GMW000000077648001,435704.5565190796
GMW000000077649001,433571.6533307147
GMW000000077650001,440153.0492283508
GMW000000077651001,439361.9728176217
GMW000000077652001,439814.6503547445
GMW000000077653001,438591.8259852555
GMW000000077654001,437342.6677512281
GMW000000077655001,434974.44109666743
GMW000000077656001,441255.6661085236
GMW000000077657001,440531.53915568563
GMW000000077658001,437281.8121721836
GMW000000077659001,436422.15643381595
GMW000000077660001,432423.3694012239
GMW000000077661001,436961.6382325706
GMW000000077662001,436235.82075992576
GMW000000077663001,436073.91094386607
GMW000000077664001,436791.92027539853
GMW000000077665001,444083.9520890906
GMW000000080522001,439720.7188698382
GMW000000080523001,439725.2687904431
GMW000000080946001,437961.0770954353
GMW000000082636001,435721.81068627094
GMW000000082829001,431986.4279524929
GMW000000082830001,440666.13442717824
GMW000000082831001,436801.80012934114
GMW000000082874001,434450.32989334164
GMW000000082875001,436188.44928506826
GMW000000082876001,434386.4471850666
GMW000000082877001,436693.74064600543
GMW000000082878001,434674.61932558485
GMW000000082952001,434603.77974643063
GMW000000083381001,438741.04512729455
GMW000000083382001,438435.43406781106
GMW000000083383001,438450.6249153424
GMW000000083384001,438023.06472974794
GMW000000083385001,438277.6134111759
GMW000000083386001,438138.0147507309
GMW000000083388001,434016.420268013
GMW000000084057001,436509.4879416826
GMW000000084058001,438219.73442895786
GMW000000084059001,436623.28636742797
GMW000000084060001,433872.42551509856
GMW000000084061001,433775.6456871656
GMW000000084062001,437371.772556063
GMW000000084063001,432334.82290225336
GMW000000084064001,432233.80236813193
GMW000000084065001,431832.07952660095
GMW000000084066001,439249.19584075065
GMW000000084836001,438577.3955708297
GMW000000085951001,444818.541699204
GMW000000086082001,438690.45053068234
GMW000000086083001,438942.5312803904
GMW000000088710001,438332.2428904054
GMW000000088711001,438803.673181657
GMW000000088712001,438773.91482696956
GMW000000088713001,439338.6944160594
GMW000000088714001,439636.87661391945
GMW000000088715001,439943.7478852233
GMW000000088716001,439895.3305888908
GMW000000088717001,435565.57693703857
GMW000000088718001,435982.1053558808
GMW000000088719001,435536.14569793013
GMW000000088720001,435659.0061198802
GMW000000088721001,435567.7166967561
GMW000000088722001,435865.7451798113
GMW000000088723001,435713.985088558
GMW000000088724001,435582.6564104119
GMW000000088725001,435841.28663104377
GMW000000088726001,435909.4251159124
GMW000000088727001,435620.8146833124
GMW000000088728001,432619.7931270044
GMW000000088729001,432805.74979585694
GMW000000088730001,433574.58282732975
GMW000000088731001,433426.7451708027
GMW000000088732001,433285.8774816067
GMW000000088733001,433928.9726978995
GMW000000088734001,434590.7070003196
GMW000000088735001,438736.90866012656
GMW000000088736001,438700.5494216903
GMW000000088737001,432944.56838846137
GMW000000088738001,432347.44907843386
GMW000000088739001,432279.63806897367
GMW000000088740001,432174.7480042045
GMW000000088741001,432228.98675575526
GMW000000088742001,432300.8873742241
GMW000000088743001,432345.0268212511
GMW000000088744001,432282.3193770042
GMW000000088745001,438027.34496809397
GMW000000088746001,439072.57635314116
GMW000000088747001,438690.45053068234
GMW000000088748001,438908.82256542216
GMW000000088749001,432277.3988085148
GMW000000088750001,441614.05465692014
GMW000000088751001,441562.7914713984
GMW000000088752001,441748.3117468519
GMW000000088753001,441903.4520531305
GMW000000088754001,440226.73017209844
GMW000000088755001,440266.4096376699
GMW000000088756001,434950.57748418214
GMW000000088757001,435040.8833726027
GMW000000088758001,435405.1656417658
GMW000000088759001,435718.7729632089
GMW000000088760001,436271.50074762554
GMW000000088761001,436466.1806322918
GMW000000088762001,436571.7499145203
GMW000000088763001,441626.3442682546
GMW000000088764001,441610.42456148466
GMW000000088765001,441612.58439997514
GMW000000088766001,441551.0447349285
GMW000000088767001,432283.3199684503
GMW000000088768001,438526.58973531175
GMW000000088769001,439060.39254830073
GMW000000088770001,438942.5312803904
GMW000000088771001,435332.0115169655
GMW000000088772001,432060.68864898663
GMW000000088773001,432180.04928253277
GMW000000088774001,438142.14456070727
GMW000000088775001,438105.3952276916
GMW000000088776001,440865.0825868902
GMW000000088777001,436272.4736595063
GMW000000088778001,436415.37350578874
GMW000000088779001,436286.4744017469
GMW000000088780001,436388.86404195154
GMW000000088781001,440832.3217300744
GMW000000088782001,441023.63121481944
GMW000000088783001,441101.73096637876
GMW000000088784001,441197.931407438
GMW000000088785001,441286.00130658894
GMW000000090071001,433343.53728024504
GMW000000090072001,433224.24647768977
GMW000000090073001,433197.6974047784
GMW000000090074001,437505.98223382526
GMW000000090075001,436461.96183267364
GMW000000090076001,436644.4643049163
GMW000000090691001,437539.3506099337
GMW000000090692001,437045.72368749505
GMW000000090693001,434320.728734342
GMW000000090694001,439420.0223856216
GMW000000090695001,439080.01368154725
GMW000000090696001,437584.3182037365
GMW000000090697001,437542.45666248363
GMW000000090698001,438015.20183529163
GMW000000091151170,439165.3604971856
GMW000000091215001,436107.9619786701
GMW000000091216001,439617.22264637286
GMW000000091217001,438603.3391680381
GMW000000091218001,439825.9408081714
GMW000000091219001,436084.6319743566
GMW000000091220001,439986.14989818196
GMW000000091221001,439731.7103880395
GMW000000091222001,434914.87743726396
GMW000000091223001,439893.5990562661
GMW000000091224001,439995.99136266
GMW000000091225001,440130.05995607254
GMW000000091226001,440143.73981512437
GMW000000091238001,433462.43979395536
GMW000000091239001,435581.35180371284
GMW000000091240001,435558.04184508807
GMW000000091241001,439154.3317658326
GMW000000091242001,433370.0645449469
GMW000000091243001,432968.9635236222
GMW000000091244001,441644.3711385829
GMW000000091245001,441642.5812771793
GMW000000091311001,431354.1784511542
GMW000000092391001,434236.313904054
GMW000000092392001,434097.0060707158
GMW000000092393001,433858.9961629417
GMW000000092400001,433900.40871071996
GMW000000092401001,433996.88993215497
GMW000000092411001,434200.17040251003
GMW000000092412001,434037.92683306645
GMW000000092413001,433608.3928341085
GMW000000092414001,434292.3072913694
GMW000000092415001,433846.0958871505
GMW000000092416001,433702.77652883227
GMW000000092417001,433431.13640893827
GMW000000092418001,433499.98430966167
GMW000000092419001,433617.0354600686
GMW000000092431001,431902.584018125
GMW000000092451001,432282.8733185795
GMW000000092452001,431720.3280473217
GMW000000092453001,431707.79069634114
GMW000000092454001,431982.8311782805
GMW000000092455001,431997.67246681196
GMW000000092471001,439014.7432593758
GMW000000092472001,439248.84451557597
GMW000000092473001,441263.35480677977
GMW000000092474001,441384.93462613603
GMW000000092491001,432352.0248152681
GMW000000092511001,435686.53589854925
GMW000000092512001,436312.5930996172
GMW000000092513001,436273.5929059894
GMW000000092514001,436313.51790353056
GMW000000092515001,436275.9932404047
GMW000000093111001,437233.47794235055
GMW000000093131001,437233.42796281306
GMW000000093151001,437233.41797485546
GMW000000093171001,436904.6896826133
GMW000000093172001,436317.561243426
GMW000000093271001,439781.5107438313
GMW000000093272001,438815.6585214063
GMW000000093311001,438853.97567832
GMW000000093491001,437384.3861266499
GMW000000093511001,437368.00178837025
GMW000000093512001,436969.61398888536
GMW000000093513001,436078.8703144662
GMW000000093514001,436158.3426441229
GMW000000093515001,437132.07861918904
GMW000000093516001,437600.11854056874
GMW000000093517001,437073.8396521975
GMW000000093531001,439876.4496812607
GMW000000093532001,441597.213863753
GMW000000093533001,439822.55111537245
GMW000000093651001,437407.7333216446
GMW000000093652001,438258.9706435103
GMW000000093653001,438156.89091534074
GMW000000093654001,438134.1203216266
GMW000000093655001,438135.2899172819
GMW000000093671001,438023.0101939971
GMW000000093672001,437566.3464107676
GMW000000093673001,437884.57667778485
GMW000000093674001,438450.1355737599
GMW000000093675001,438459.9850572971
GMW000000093676001,438492.41411903064
GMW000000093677001,438526.18636740994
GMW000000093678001,438553.9556756405
GMW000000093679001,438079.1134803539
GMW000000093680001,438346.9512068433
GMW000000093681001,437693.68192746025
GMW000000093682001,439126.01834725065
GMW000000093683001,438356.6180933046
GMW000000093684001,438640.3290400578
GMW000000093685001,439678.8665412258
GMW000000094011001,439766.66155414394
GMW000000094012001,439642.63127995137
GMW000000094171001,436780.8279809065
GMW000000097571001,433515.9230443427
GMW000000097572001,433638.77325971244
GMW000000097591001,433366.8011346073
GMW000000097592001,433691.23159080546
GMW000000097593001,433836.9904539189
GMW000000097594001,433873.52212055254
GMW000000097595001,433741.9297680254
GMW000000097596001,433745.1722498184
GMW000000097597001,433912.98187422735
GMW000000097611001,433774.1611928483
GMW000000098031001,436661.99107749853
GMW000000098032001,436363.182681848
GMW000000098033001,436242.09274535085
GMW000000098034001,436343.8127439547
GMW000000098051001,433997.77385675086
GMW000000098071001,438944.87763968384
GMW000000098072001,438211.3676853853
GMW000000098073001,438596.17542177497
GMW000000098074001,431956.9251373321
GMW000000098091001,440784.9926927369
GMW000000098092001,432420.2159748449
GMW000000098093001,441459.765281758
GMW000000098111001,441833.55367213825
GMW000000098151001,441884.4235763989
GMW000000098152001,432548.2721297339
GMW000000098153001,434947.22810788784
GMW000000098154001,432591.6671166281
GMW000000098155001,432721.5311282532
GMW000000098171001,431687.46579351695
GMW000000098172001,442168.842932361
GMW000000098173001,434318.99360050174
GMW000000098191001,437306.7226502673
GMW000000098211001,431726.9295357673
GMW000000098251001,432451.19387629686
GMW000000098751001,436068.32323547476
GMW000000098771002,436068.33318027726
GMW000000098971001,437105.85408702353
GMW000000098972001,437037.0534291084
GMW000000100931001,438501.52283036406
GMW000000100932001,438474.7624672112
GMW000000100933001,438431.74179752
GMW000000100934001,438396.6813981946
