date,x
GMW000000037849001,98071.72046146434
GMW000000037850001,98189.71093374712
GMW000000037851001,98590.49176111264
GMW000000037852001,98308.00117644176
GMW000000037853001,98551.40258048597
GMW000000037854001,98279.2828110262
GMW000000037855001,98243.19219364625
GMW000000037856001,98443.91123892576
GMW000000037857001,98154.73281212867
GMW000000037858001,97809.45398793046
GMW000000037859001,97892.15395338126
GMW000000037860001,98450.94326353211
GMW000000037861001,97982.9344627464
GMW000000037862001,97841.31337868415
GMW000000037863001,97890.89234027267
GMW000000037864001,93391.61551885761
GMW000000037865001,93324.7447828124
GMW000000037866001,93432.61522954033
GMW000000037867001,93400.66545280116
GMW000000037868001,97763.18042160296
GMW000000037869001,93482.7358856211
GMW000000037870001,96946.57068874621
GMW000000037871001,93434.24564887598
GMW000000037872001,93447.24541594436
GMW000000037873001,97757.01067383826
GMW000000037874001,93498.60535369517
GMW000000037875001,96751.90063228883
GMW000000037876001,93363.9346786559
GMW000000037877001,96864.07034141265
GMW000000037878001,93408.66516833831
GMW000000037879001,96902.83946315928
GMW000000037880001,96847.05848784253
GMW000000037881001,96684.80389586015
GMW000000037882001,96992.85083484848
GMW000000037883001,96636.45999102155
GMW000000037884001,93790.21186050032
GMW000000037885001,93693.78056876354
GMW000000037886001,93820.9615101275
GMW000000037887001,92449.6499982271
GMW000000037888001,93714.93050111046
GMW000000037889001,96666.14100079563
GMW000000037890001,92354.51908180487
GMW000000037891001,96478.35049946938
GMW000000037892001,92334.6297834621
GMW000000037893001,96852.8034916625
GMW000000037894001,92548.97976262213
GMW000000037895001,96732.18234491549
GMW000000037896001,92288.96849014514
GMW000000037897001,96831.71753179053
GMW000000037898001,96715.49653584615
GMW000000037899001,92527.78974394419
GMW000000037900001,96677.14914528943
GMW000000037901001,96719.49750730064
GMW000000037902001,95638.74070459217
GMW000000037903001,95465.34918659957
GMW000000037904001,92077.07018251412
GMW000000037905001,92651.6506442025
GMW000000037906001,97183.82928630573
GMW000000037907001,97110.54991389895
GMW000000037908001,97285.72999490879
GMW000000037909001,97029.0994083054
GMW000000037910001,97082.86070463678
GMW000000037911001,97048.0932710671
GMW000000037912001,97155.3819948124
GMW000000037913001,97454.81954431046
GMW000000037914001,97311.03907196576
GMW000000037915001,97221.83403628068
GMW000000037916001,97344.75585331666
GMW000000037917001,97635.20572493246
GMW000000037918001,97399.16200060624
GMW000000037919001,97260.58124649155
GMW000000037920001,97547.26362894393
GMW000000037921001,97676.55246059035
GMW000000037922001,97638.92059224928
GMW000000037923001,97625.23975418639
GMW000000037924001,97345.21062828289
GMW000000037925001,97079.57106278453
GMW000000037926001,93189.90929437123
GMW000000037927001,92530.7064343121
GMW000000037928001,93169.2891202834
GMW000000037929001,92468.24637999391
GMW000000037930001,92544.59647778908
GMW000000037931001,93430.42827941032
GMW000000037932001,92481.04559993724
GMW000000037933001,93068.34958303018
GMW000000037934001,92446.37514063211
GMW000000037935001,93356.81886996664
GMW000000037936001,92396.20558221397
GMW000000037937001,93118.4294235084
GMW000000037938001,93087.91975459873
GMW000000037939001,93213.64900846829
GMW000000037940001,93283.31933403443
GMW000000037941001,93234.35955074719
GMW000000037942001,92016.2428437142
GMW000000037943001,91912.7802833598
GMW000000037944001,92017.97247161952
GMW000000037945001,91908.42984114602
GMW000000037946001,91976.36999889275
GMW000000037947001,91968.21124209935
GMW000000037948001,91936.90127586553
GMW000000037949001,91443.69257159234
GMW000000037950001,91148.86201235745
GMW000000037951001,91433.80200282382
GMW000000037952001,91807.89587725571
GMW000000037953001,91422.23237241566
GMW000000037954001,91474.71393536674
GMW000000037955001,91425.8139287174
GMW000000037956001,91480.39380785171
GMW000000037957001,91441.47405050573
GMW000000037958001,92330.28131654416
GMW000000037959001,95901.4018626135
GMW000000037960001,92126.34975020893
GMW000000037961001,92344.03976716535
GMW000000037962001,92033.54014237487
GMW000000037963001,95700.89083344492
GMW000000037964001,92309.25049112772
GMW000000037965001,94965.05602895256
GMW000000037966001,92627.98115151803
GMW000000037967001,95881.39159809254
GMW000000037968001,92157.28977740434
GMW000000037969001,95762.48126741842
GMW000000037970001,92298.9398445635
GMW000000037971001,94167.04154537385
GMW000000037972001,94138.83128008715
GMW000000037973001,94373.43646547952
GMW000000037974001,94250.48932181855
GMW000000037975001,93838.27486137333
GMW000000037976001,92271.56029429434
GMW000000037977001,92230.13987523015
GMW000000037978001,92260.05000292543
GMW000000037979001,93876.84539815843
GMW000000037980001,92190.72981968641
GMW000000037981001,93343.57440858235
GMW000000037982001,92204.86042331667
GMW000000037983001,92238.11034032305
GMW000000037984001,92141.67007222943
GMW000000037985001,93793.08496466314
GMW000000037986001,92382.61176007966
GMW000000037987001,93069.59718430911
GMW000000037988001,92119.17007757013
GMW000000037989001,93284.20493102737
GMW000000037990001,93763.7852294629
GMW000000037991001,92222.52221934429
GMW000000037992001,93009.73639468446
GMW000000037993001,93452.49810397872
GMW000000037994001,93232.98637398094
GMW000000037995001,93140.43670377985
GMW000000037996001,92537.03734593213
GMW000000037997001,92148.57239467136
GMW000000037998001,92333.3553137278
GMW000000037999001,92299.8947798243
GMW000000038000001,88382.94658374652
GMW000000038001001,91440.08354639866
GMW000000038002001,91473.81430614991
GMW000000038003001,91433.87386546764
GMW000000038004001,91469.16388110787
GMW000000038005001,91459.19384609994
GMW000000038006001,91436.86346990135
GMW000000038007001,91413.51363108419
GMW000000038008001,91428.56330973304
GMW000000038009001,91405.10357513512
GMW000000038010001,91820.16088946756
GMW000000038011001,91930.48675009646
GMW000000038012001,91132.13882674288
GMW000000038013001,91245.6487386273
GMW000000038014001,91310.96952886546
GMW000000038015001,90726.20063979355
GMW000000038016001,91332.24900098731
GMW000000038017001,90832.083524838
GMW000000038018001,90316.98934238106
GMW000000038019001,89613.42781198464
GMW000000038020001,89959.80825339149
GMW000000038021001,88522.11681217606
GMW000000038022001,89596.00791414754
GMW000000038023001,88516.13691871121
GMW000000038024001,83966.96269966918
GMW000000038025001,84427.52369724252
GMW000000038026001,83411.54863748961
GMW000000038027001,83638.20960686807
GMW000000038028001,75749.57409404794
GMW000000038029001,75783.90330504449
GMW000000038030001,68878.60615386006
GMW000000038031001,69112.73751962946
GMW000000038032001,68846.15626549254
GMW000000038033001,68670.29566754546
GMW000000038034001,88264.99630396497
GMW000000038035001,86210.35855163887
GMW000000038036001,88539.8036558846
GMW000000038037001,86218.26819980844
GMW000000038038001,86288.46838973039
GMW000000038039001,85460.39872742364
GMW000000038040001,86637.67167778288
GMW000000038041001,84375.13434064761
GMW000000038042001,84041.8889904235
GMW000000038082001,98711.30762275525
GMW000000038083001,98952.37689546615
GMW000000038084001,98836.57740799048
GMW000000038085001,98972.1379329531
GMW000000038086001,98691.59838563716
GMW000000038087001,98891.41600401113
GMW000000038088001,98699.32920847958
GMW000000038089001,98804.30825016307
GMW000000038090001,60726.648662352745
GMW000000038091001,100198.17906710363
GMW000000038092001,99070.06113042482
GMW000000038093001,99045.85704027586
GMW000000038094001,97399.88954368714
GMW000000038095001,97642.93050682412
GMW000000038096001,97977.91269595783
GMW000000038097001,97235.49802342194
GMW000000038098001,96824.0345129953
GMW000000038099001,97664.44137706401
GMW000000038100001,98355.30230179537
GMW000000038101001,98412.28203454579
GMW000000038102001,98371.20094497214
GMW000000038103001,98538.16063725555
GMW000000038104001,98481.34152419682
GMW000000038105001,98299.37056902068
GMW000000038106001,98410.91990179013
GMW000000038107001,98307.74931737849
GMW000000038108001,98214.33940470133
GMW000000038109001,98363.78861697836
GMW000000038110001,98106.25382989954
GMW000000038111001,98245.0486549084
GMW000000038112001,97026.0162697209
GMW000000038113001,98076.92340547428
GMW000000038114001,94617.81460403773
GMW000000038115001,94778.10547888564
GMW000000038116001,94050.11954811908
GMW000000038117001,94066.3694909502
GMW000000038118001,96248.04358512643
GMW000000038119001,96669.70645679525
GMW000000038120001,96048.39881936912
GMW000000038121001,93681.58227875747
GMW000000038122001,96669.74634141033
GMW000000038123001,96862.08631180921
GMW000000038124001,96595.88450807889
GMW000000038125001,95535.57373285267
GMW000000038126001,95651.59301299424
GMW000000038127001,95243.69938656111
GMW000000038128001,95234.65270518002
GMW000000038129001,95697.88884743433
GMW000000038130001,95085.72028424
GMW000000038131001,95173.80198278309
GMW000000038132001,95246.73837491637
GMW000000038133001,95479.04813059942
GMW000000038134001,94591.5161614684
GMW000000038135001,94668.57597599195
GMW000000038136001,94038.0608699625
GMW000000038137001,94366.09885011682
GMW000000038138001,94282.66731685605
GMW000000038139001,93418.11513644722
GMW000000038140001,94283.3778481429
GMW000000038141001,93115.81653267468
GMW000000038142001,93105.27634276872
GMW000000038143001,93124.89676521864
GMW000000038144001,94006.23947668323
GMW000000038145001,94592.79574260401
GMW000000038146001,94674.78557427
GMW000000038147001,94233.43850746573
GMW000000038148001,94580.67539572154
GMW000000038149001,94339.64841640936
GMW000000038150001,94123.79710751331
GMW000000038151001,94903.43802719784
GMW000000038152001,94163.89700725366
GMW000000038153001,94479.08593785546
GMW000000038154001,93367.06272149489
GMW000000038155001,93884.208549949
GMW000000038156001,93974.96017733321
GMW000000038157001,93545.42112453176
GMW000000038158001,93111.62011575422
GMW000000038159001,93559.43405396433
GMW000000038160001,93532.87441171835
GMW000000038161001,93615.55374282258
GMW000000038162001,93490.97356510282
GMW000000038163001,93736.92504894845
GMW000000038164001,93144.95086872767
GMW000000038165001,93696.81731089519
GMW000000038166001,93960.5975543291
GMW000000038167001,93320.25587123902
GMW000000038168001,93628.31959427032
GMW000000038169001,93605.40689626591
GMW000000038170001,93987.87645709026
GMW000000038171001,93109.73769696968
GMW000000038172001,93492.79307975248
GMW000000038173001,93588.69432912234
GMW000000038174001,92795.65098779855
GMW000000038175001,92713.79041142706
GMW000000038176001,92624.27033117099
GMW000000038177001,92699.69084807138
GMW000000038178001,92479.45065736002
GMW000000038179001,92552.92034864712
GMW000000038180001,92744.37024036208
GMW000000038181001,92407.4406908318
GMW000000038182001,92566.09301831968
GMW000000038183001,93339.42420904888
GMW000000038184001,93585.98477449024
GMW000000038185001,93341.86313429826
GMW000000038186001,93330.18361616746
GMW000000038187001,93023.82129419486
GMW000000038188001,93132.53078535364
GMW000000038189001,92301.11923706639
GMW000000038190001,92770.76698852351
GMW000000038191001,92675.39976528124
GMW000000038192001,92661.87982908107
GMW000000038193001,92610.34007808092
GMW000000038194001,92039.95710039024
GMW000000038195001,92997.60781267693
GMW000000038196001,92909.11070806079
GMW000000038197001,92606.44336957211
GMW000000038198001,92720.22432904519
GMW000000038199001,92742.67048976521
GMW000000038200001,91784.7875820114
GMW000000038201001,92715.07281980655
GMW000000038202001,92110.11212060216
GMW000000038203001,92726.43556151522
GMW000000038204001,92158.82157212711
GMW000000038205001,92438.75338173588
GMW000000038206001,92504.81371682681
GMW000000038207001,92339.90293129557
GMW000000038208001,92314.98339086419
GMW000000038209001,92043.55235410371
GMW000000038210001,92215.72319506791
GMW000000038211001,92385.65571828696
GMW000000038212001,92939.5379925261
GMW000000038213001,92938.92781098717
GMW000000038214001,91454.84428308536
GMW000000038215001,91090.57190069201
GMW000000038216001,91148.90225572514
GMW000000038217001,91009.00203279714
GMW000000038218001,91827.03269125299
GMW000000038219001,91682.34148083685
GMW000000038220001,91303.06793777819
GMW000000038221001,91594.98185328144
GMW000000038222001,91826.42208640288
GMW000000038223001,91514.54147607491
GMW000000038224001,91432.1008773139
GMW000000038225001,91659.62178064074
GMW000000038226001,91585.01143853775
GMW000000038227001,91695.83271619107
GMW000000038228001,91779.86238751656
GMW000000038229001,91015.75034277322
GMW000000038230001,91138.35245868497
GMW000000038231001,91109.65016295278
GMW000000038232001,91271.04269524137
GMW000000038233001,91198.20187696345
GMW000000038234001,89199.21846860151
GMW000000038235001,89658.07823860503
GMW000000038236001,88715.13766980164
GMW000000038237001,89273.94896219565
GMW000000038238001,88965.63733008345
GMW000000038239001,88062.32586046547
GMW000000038240001,87356.08629526908
GMW000000038241001,88495.84290389229
GMW000000038242001,83463.24048976196
GMW000000038243001,84207.59970201598
GMW000000038244001,90910.70052609529
GMW000000038245001,90374.52902181736
GMW000000038246001,89332.46780411423
GMW000000038247001,89731.17790260584
GMW000000038248001,89281.12810185022
GMW000000038249001,89290.96762855191
GMW000000038250001,89989.83843917465
GMW000000038251001,89387.7671737059
GMW000000038252001,89705.6488365308
GMW000000038253001,89729.7685771633
GMW000000038254001,83292.36054328915
GMW000000038255001,77539.27700170988
GMW000000038256001,78570.23241355713
GMW000000038257001,81651.98765825751
GMW000000038258001,76685.58159662709
GMW000000038259001,81779.99197928478
GMW000000038260001,77605.61834375617
GMW000000038261001,79211.16690003936
GMW000000038262001,75660.02569475218
GMW000000038263001,79211.09670457884
GMW000000038264001,75435.26438206535
GMW000000038265001,79211.13688670563
GMW000000038266001,75660.00535979246
GMW000000038267001,79211.17637681011
GMW000000038268001,75660.03527905724
GMW000000038269001,78570.14262239188
GMW000000038270001,67415.90152193318
GMW000000038271001,79211.13659713785
GMW000000038272001,72012.74165178946
GMW000000038273001,78570.19264977831
GMW000000038504001,97309.62250829863
GMW000000038505001,96908.7651531831
GMW000000038506001,97342.15208350078
GMW000000038507001,96724.39336285532
GMW000000038508001,96760.37420888056
GMW000000038509001,96657.3710789149
GMW000000038510001,96584.63429018063
GMW000000038511001,96536.96275487091
GMW000000038512001,96940.60268410225
GMW000000038513001,97094.2516429151
GMW000000038514001,97180.54234499334
GMW000000038515001,97084.16224485412
GMW000000038516001,96834.74723431385
GMW000000038522001,93497.60512902899
GMW000000038523001,93545.6349064192
GMW000000040465001,92297.87973744751
GMW000000040466001,93139.41438117187
GMW000000040580001,91592.13602512532
GMW000000042609001,96535.28119428353
GMW000000046928001,95718.09198026394
GMW000000046929001,93202.12081943383
GMW000000046930001,91657.54238821456
GMW000000046931001,91944.36376347067
GMW000000046932001,97332.01501353891
GMW000000046933001,91625.99218761636
GMW000000046934001,97346.6257226479
GMW000000046935001,96982.07766291886
GMW000000046936001,96909.46998231715
GMW000000046937001,97078.87090761791
GMW000000046938001,97226.31431445183
GMW000000046939001,97344.4539335214
GMW000000048162001,91050.55893364843
GMW000000048163001,90936.48864489622
GMW000000048164001,90870.46859607803
GMW000000048165001,90721.06843900919
GMW000000048166001,90695.71911205816
GMW000000048169001,90964.72873163945
GMW000000048170001,90816.72839291161
GMW000000048171001,90380.58878472363
GMW000000048172001,92318.27360963385
GMW000000048173001,92040.67254072396
GMW000000048174001,89956.48900199647
GMW000000048175001,91746.71810314886
GMW000000048176001,90833.16229684331
GMW000000051438001,96524.2821521525
GMW000000051439001,89274.48764550732
GMW000000051440001,89274.50742758274
GMW000000051442001,91823.09134676264
GMW000000051443001,89419.02813305066
GMW000000051444001,90914.24990000107
GMW000000051445001,91140.19239842062
GMW000000051446001,91550.69726644218
GMW000000051447001,92755.62045770235
GMW000000051448001,92912.63132242806
GMW000000051449001,93584.70627588111
GMW000000051450001,93069.03422984306
GMW000000051451001,92630.29403433893
GMW000000051452001,91788.16036671895
GMW000000051453001,92944.26385382348
GMW000000059351001,74877.98309146336
GMW000000059352001,74920.07415246888
GMW000000059353001,97212.24162874569
GMW000000059354001,96951.02171149728
GMW000000059355001,94748.86566415457
GMW000000059356001,97028.97952089825
GMW000000059357001,91477.23471409394
GMW000000059358001,88600.69726082575
GMW000000059359001,96806.56124719774
GMW000000059360001,89349.01778315664
GMW000000059361001,89338.71780633311
GMW000000059362001,89398.40781679125
GMW000000059363001,88737.33835309563
GMW000000059364001,88827.88942078598
GMW000000059365001,94201.00714169274
GMW000000059744001,95177.26914865359
GMW000000059745001,94392.57399320921
GMW000000059746001,93490.36430724114
GMW000000059747001,94186.66375036514
GMW000000059748001,84420.91062104856
GMW000000059749001,91787.2153137654
GMW000000059750001,92417.29729029498
GMW000000060633001,91145.903290324
GMW000000060634001,90956.70278709431
GMW000000060635001,93549.95173126334
GMW000000060636001,91232.18461674493
GMW000000060637001,93338.38477219857
GMW000000060638001,89959.11839318331
GMW000000060639001,91130.2632606113
GMW000000060640001,97884.4304031523
GMW000000062133001,89402.14975637062
GMW000000062134001,85187.29277885279
GMW000000062135001,91478.59478839388
GMW000000062136001,96848.84239380385
GMW000000062137001,85224.99713787035
GMW000000062138001,92379.83550250778
GMW000000062139001,96959.90213691271
GMW000000062140001,96663.6405371571
GMW000000062141001,89290.28780348008
GMW000000063257001,91491.3764434391
GMW000000064413001,94715.75715620839
GMW000000064414001,88667.89728464287
GMW000000073798001,94727.03524526024
GMW000000073799001,91506.16672311553
GMW000000073800001,91592.42652312823
GMW000000073801001,91709.08577649487
GMW000000073802001,91647.68616353653
GMW000000073803001,91506.42666719866
GMW000000073804001,94148.52612064965
GMW000000073805001,92486.1460671359
GMW000000073806001,90969.06482158246
GMW000000073807001,96203.00865715089
GMW000000073808001,94088.98727441883
GMW000000073809001,93470.74999685644
GMW000000073810001,91042.58019428753
GMW000000073811001,90330.4514754182
GMW000000073812001,90341.37225543652
GMW000000073813001,94443.86170331044
GMW000000073814001,93817.32129190392
GMW000000073815001,93607.56070296766
GMW000000073816001,92620.37928253486
GMW000000073817001,91495.24370514104
GMW000000073818001,88623.71741565962
GMW000000073853001,68960.30809742503
GMW000000073854001,94736.98520801666
GMW000000073855001,77455.24787142404
GMW000000073856001,77455.24787142404
GMW000000073857001,85418.48321222625
GMW000000073858001,92035.10051539938
GMW000000073859001,93845.99063976694
GMW000000073860001,95949.73024171789
GMW000000073861001,97219.69728304716
GMW000000073862001,94352.95495822889
GMW000000073863001,97896.09954939934
GMW000000073864001,87666.94976073675
GMW000000073865001,88798.28824979904
GMW000000073866001,92958.95688921533
GMW000000073867001,92296.85528481015
GMW000000073868001,94907.082009111
GMW000000073869001,96550.74189648691
GMW000000073870001,94137.07757967662
GMW000000073871001,77455.24787142404
GMW000000075311001,92860.02263501205
GMW000000077064001,91783.68071642244
GMW000000077065001,88485.52346822472
GMW000000077066001,88386.4934505142
GMW000000077067001,88233.02304950217
GMW000000077068001,88386.95303962471
GMW000000077069001,97940.9303537654
GMW000000077631001,97484.94830102636
GMW000000077632001,97014.81601484324
GMW000000077633001,96502.36903115723
GMW000000077634001,96018.1094225774
GMW000000077635001,96926.96566477328
GMW000000077636001,95190.98381280649
GMW000000077637001,95052.6546432366
GMW000000077638001,94945.9570718958
GMW000000077639001,94812.44067920011
GMW000000077640001,93125.37700583981
GMW000000077641001,93563.02641346655
GMW000000077642001,93315.19301149352
GMW000000077643001,93380.29389641432
GMW000000077644001,93568.46418203402
GMW000000077645001,93176.35403623391
GMW000000077646001,93994.48206535763
GMW000000077647001,93423.03516634944
GMW000000077648001,93167.43441443465
GMW000000077649001,93231.29203880914
GMW000000077650001,92633.47997740419
GMW000000077651001,92204.59125519692
GMW000000077652001,92629.38083344682
GMW000000077653001,92165.84272568724
GMW000000077654001,92710.13735075334
GMW000000077655001,92690.82410980406
GMW000000077656001,91653.17747171364
GMW000000077657001,91132.58841766205
GMW000000077658001,91870.60457168816
GMW000000077659001,91597.58538314977
GMW000000077660001,91872.50987858896
GMW000000077661001,90380.33091669824
GMW000000077662001,90649.94273554867
GMW000000077663001,90709.21333928956
GMW000000077664001,88494.38716953373
GMW000000077665001,68641.28586981731
GMW000000080522001,96914.6814905086
GMW000000080523001,96927.20148935367
GMW000000080946001,92516.4550219329
GMW000000082636001,77033.93931911426
GMW000000082829001,83386.42021207069
GMW000000082830001,72782.46552392034
GMW000000082831001,88354.81690296803
GMW000000082874001,88393.85224480077
GMW000000082875001,97672.70993004236
GMW000000082876001,94049.35386785594
GMW000000082877001,89910.96004601236
GMW000000082878001,88555.40179589033
GMW000000082952001,88376.83172672766
GMW000000083381001,92248.67262653253
GMW000000083382001,92779.19477199507
GMW000000083383001,92627.4541727186
GMW000000083384001,92880.96617856303
GMW000000083385001,92983.48586098649
GMW000000083386001,92829.03567626479
GMW000000083388001,88538.51400963085
GMW000000084057001,92934.45073160023
GMW000000084058001,92842.72551088879
GMW000000084059001,93090.3611881037
GMW000000084060001,93065.0100486558
GMW000000084061001,93018.06011780832
GMW000000084062001,94650.33620426303
GMW000000084063001,92670.1335556283
GMW000000084064001,91360.69860198896
GMW000000084065001,91386.21033746026
GMW000000084066001,89740.27804598458
GMW000000084836001,92313.41312437807
GMW000000085951001,68681.24485234823
GMW000000086082001,97488.57126270124
GMW000000086083001,97536.70948083475
GMW000000088710001,95852.76700665645
GMW000000088711001,95918.02444815429
GMW000000088712001,95704.16374345597
GMW000000088713001,95888.02104951785
GMW000000088714001,95653.09848125177
GMW000000088715001,95521.26628705702
GMW000000088716001,94980.24533611495
GMW000000088717001,91753.7483171002
GMW000000088718001,91933.96785027662
GMW000000088719001,91969.80922077483
GMW000000088720001,91870.34848129186
GMW000000088721001,91800.10845597862
GMW000000088722001,91991.49840214977
GMW000000088723001,92031.38899732823
GMW000000088724001,91849.9886419405
GMW000000088725001,91762.72758340774
GMW000000088726001,91993.90831149643
GMW000000088727001,92120.65960335797
GMW000000088728001,92791.47307572406
GMW000000088729001,92066.73912564089
GMW000000088730001,94306.35818216007
GMW000000088731001,94037.82701745289
GMW000000088732001,93742.77577223716
GMW000000088733001,95313.63337742674
GMW000000088734001,95014.98940118696
GMW000000088735001,93645.68661304089
GMW000000088736001,93495.73628669171
GMW000000088737001,93493.11555497952
GMW000000088738001,95320.92731934972
GMW000000088739001,95410.8179595549
GMW000000088740001,95389.56809476964
GMW000000088741001,95551.77883841348
GMW000000088742001,95498.60840726495
GMW000000088743001,95563.22868001298
GMW000000088744001,95274.8272197118
GMW000000088745001,94335.431935408
GMW000000088746001,96921.19630323535
GMW000000088747001,97488.57126270124
GMW000000088748001,97336.119030447
GMW000000088749001,84698.06775105355
GMW000000088750001,93012.86613209567
GMW000000088751001,95123.22666707609
GMW000000088752001,95020.91561973596
GMW000000088753001,94953.26487520154
GMW000000088754001,91700.7590920072
GMW000000088755001,92058.6292563623
GMW000000088756001,77465.38153143457
GMW000000088757001,76896.99515618094
GMW000000088758001,75807.13085099366
GMW000000088759001,75381.5615287634
GMW000000088760001,75296.77821936132
GMW000000088761001,75477.72560534073
GMW000000088762001,75372.3556383972
GMW000000088763001,93462.15604087534
GMW000000088764001,93176.58611431779
GMW000000088765001,93294.52607652103
GMW000000088766001,93092.06631228371
GMW000000088767001,95210.1369001985
GMW000000088768001,97502.93255349051
GMW000000088769001,97429.7281310827
GMW000000088770001,97536.70948083475
GMW000000088771001,95591.30044292366
GMW000000088772001,84966.67905623217
GMW000000088773001,84477.50827532874
GMW000000088774001,94376.2615905205
GMW000000088775001,94297.86143766626
GMW000000088776001,94561.83975386247
GMW000000088777001,92178.47796127963
GMW000000088778001,92152.7375540698
GMW000000088779001,92052.75744265501
GMW000000088780001,92068.96730368567
GMW000000088781001,94794.56019504559
GMW000000088782001,94997.58942643725
GMW000000088783001,95135.00916126926
GMW000000088784001,94977.60851073259
GMW000000088785001,95074.64811788467
GMW000000090071001,92705.60995189918
GMW000000090072001,92739.35059547532
GMW000000090073001,92614.71998909171
GMW000000090074001,93435.25000771553
GMW000000090075001,92423.07845735713
GMW000000090076001,91856.85590317778
GMW000000090691001,94870.25658424107
GMW000000090692001,93339.58103987954
GMW000000090693001,93888.43307435873
GMW000000090694001,92336.02131690775
GMW000000090695001,92323.35202463368
GMW000000090696001,92550.41603791915
GMW000000090697001,92796.93720430488
GMW000000090698001,91233.08129076794
GMW000000091151170,93056.99351852364
GMW000000091215001,90348.25227839992
GMW000000091216001,89287.35775532435
GMW000000091217001,90865.17993500731
GMW000000091218001,92394.06048160448
GMW000000091219001,90341.3522766525
GMW000000091220001,92552.64026691034
GMW000000091221001,92678.72111348405
GMW000000091222001,95019.5083346667
GMW000000091223001,96992.62039337112
GMW000000091224001,96676.84887428726
GMW000000091225001,92202.40966741488
GMW000000091226001,92246.51965762883
GMW000000091238001,92487.94833967158
GMW000000091239001,90790.34481298857
GMW000000091240001,90780.17482206061
GMW000000091241001,92793.23292640643
GMW000000091242001,93023.58155999098
GMW000000091243001,97035.0560111233
GMW000000091244001,95318.73630326948
GMW000000091245001,95257.19627262626
GMW000000091311001,84839.2630837381
GMW000000092391001,93316.35015614828
GMW000000092392001,93054.24919579839
GMW000000092393001,92984.4896302567
GMW000000092400001,92726.1280422305
GMW000000092401001,92613.69711112833
GMW000000092411001,92612.94637390017
GMW000000092412001,92961.19885766298
GMW000000092413001,92125.44628079126
GMW000000092414001,91682.70199263236
GMW000000092415001,91763.52388303449
GMW000000092416001,91655.13394410993
GMW000000092417001,91573.86458038745
GMW000000092418001,91902.44569022299
GMW000000092419001,91768.41470460824
GMW000000092431001,93441.62867823924
GMW000000092451001,92593.59336840929
GMW000000092452001,92810.45638654346
GMW000000092453001,92473.31494378152
GMW000000092454001,92643.62471839317
GMW000000092455001,92506.73403961808
GMW000000092471001,97310.38812244401
GMW000000092472001,97277.49615102675
GMW000000092473001,96930.09021621374
GMW000000092474001,93491.35687401984
GMW000000092491001,95787.24984460589
GMW000000092511001,94297.36089721453
GMW000000092512001,94594.53038519472
GMW000000092513001,94613.33063215573
GMW000000092514001,94128.08755645603
GMW000000092515001,94588.77052564164
GMW000000093111001,89513.55859679899
GMW000000093131001,89513.56860659161
GMW000000093151001,89513.49864109559
GMW000000093171001,89434.55885103875
GMW000000093172001,90410.66191033364
GMW000000093271001,88839.10761430363
GMW000000093272001,90013.77849518028
GMW000000093311001,91915.08164881094
GMW000000093491001,92919.05813987541
GMW000000093511001,91889.83445391842
GMW000000093512001,91696.99462977
GMW000000093513001,92717.07087918198
GMW000000093514001,92390.32915160223
GMW000000093515001,92663.40771675389
GMW000000093516001,92448.21570388376
GMW000000093517001,92538.01732302678
GMW000000093531001,92754.790862527
GMW000000093532001,93964.86600007192
GMW000000093533001,92204.73029176795
GMW000000093651001,94567.55567976242
GMW000000093652001,94884.67322143438
GMW000000093653001,94842.36356175852
GMW000000093654001,94922.1339802253
GMW000000093655001,94964.92417169613
GMW000000093671001,94935.42457357029
GMW000000093672001,94207.83321896057
GMW000000093673001,94139.50165157585
GMW000000093674001,94205.55961485431
GMW000000093675001,94274.95983401517
GMW000000093676001,94411.16021316592
GMW000000093677001,94083.39882877037
GMW000000093678001,94185.90910407383
GMW000000093679001,93048.21669226252
GMW000000093680001,93326.62684520462
GMW000000093681001,93447.62941232481
GMW000000093682001,93544.85494705237
GMW000000093683001,93861.70868204327
GMW000000093684001,93607.15678299198
GMW000000093685001,93771.42341583606
GMW000000094011001,98114.88432856085
GMW000000094012001,98039.48519280064
GMW000000094171001,96077.73693886056
GMW000000097571001,97074.89567720355
GMW000000097572001,97059.8952360223
GMW000000097591001,97264.30701299323
GMW000000097592001,97227.39613125054
GMW000000097593001,97338.03641593759
GMW000000097594001,97178.49536644123
GMW000000097595001,97394.70699115493
GMW000000097596001,97162.87561858998
GMW000000097597001,97201.60539832906
GMW000000097611001,97263.07614557764
GMW000000098031001,88728.49779739197
GMW000000098032001,89623.01986734197
GMW000000098033001,89938.95081504242
GMW000000098034001,89714.69009188461
GMW000000098051001,96111.83829927762
GMW000000098071001,89651.81798643604
GMW000000098072001,92094.8733276173
GMW000000098073001,92324.08307355002
GMW000000098074001,95660.21978526995
GMW000000098091001,94508.01003349473
GMW000000098092001,96754.09504594668
GMW000000098093001,91547.08727721516
GMW000000098111001,93829.15515097344
GMW000000098151001,93928.46491454783
GMW000000098152001,97198.35720381062
GMW000000098153001,97581.97502917662
GMW000000098154001,97755.65010592615
GMW000000098155001,97291.18758877831
GMW000000098171001,96751.16531667297
GMW000000098172001,94458.9036345269
GMW000000098173001,93370.08018108786
GMW000000098191001,94641.86644515843
GMW000000098211001,84251.47093093496
GMW000000098251001,96998.49625697808
GMW000000098751001,75847.49585159411
GMW000000098771002,75847.41589676263
