date,tube_nr
GMW000000102404001,1
GMW000000102405001,1
GMW000000102406001,1
GMW000000102407001,1
GMW000000102408001,1
GMW000000102409001,1
GMW000000102410001,1
GMW000000102411001,1
GMW000000102412001,1
GMW000000102413001,1
GMW000000102414001,1
GMW000000102415001,1
GMW000000102416001,1
GMW000000102417001,1
GMW000000102418001,1
GMW000000102419001,1
GMW000000102420001,1
GMW000000102421001,1
GMW000000102422001,1
GMW000000102423001,1
GMW000000102424001,1
GMW000000102425001,1
GMW000000102426001,1
GMW000000102427001,1
GMW000000102428001,1
GMW000000102429001,1
GMW000000102430001,1
GMW000000102431001,1
GMW000000102432001,1
GMW000000102433001,1
GMW000000102434001,1
GMW000000102435001,1
GMW000000102436001,1
GMW000000102437001,1
GMW000000102438001,1
GMW000000102439001,1
GMW000000102440001,1
GMW000000102441001,1
GMW000000102442001,1
GMW000000102443001,1
GMW000000102444001,1
GMW000000102445001,1
GMW000000102446001,1
GMW000000102447001,1
GMW000000102448001,1
GMW000000102449001,1
GMW000000102450001,1
GMW000000102451001,1
GMW000000102452001,1
GMW000000102453001,1
GMW000000102454001,1
GMW000000102455001,1
GMW000000102456001,1
GMW000000102457001,1
GMW000000102458001,1
GMW000000102459001,1
GMW000000102471001,1
GMW000000102472001,1
GMW000000102473001,1
GMW000000102474001,1
GMW000000102475001,1
GMW000000102476001,1
GMW000000102477001,1
GMW000000102478001,1
GMW000000102479001,1
GMW000000102480001,1
GMW000000102481001,1
GMW000000102482001,1
GMW000000102483001,1
GMW000000102484001,1
GMW000000102485001,1
GMW000000102486001,1
GMW000000102487001,1
GMW000000102488001,1
GMW000000102489001,1
GMW000000102490001,1
GMW000000102491001,1
GMW000000102492001,1
GMW000000102493001,1
GMW000000102494001,1
GMW000000102495001,1
GMW000000102496001,1
GMW000000102497001,1
GMW000000102498001,1
GMW000000102499001,1
GMW000000102500001,1
GMW000000102501001,1
GMW000000102502001,1
GMW000000102503001,1
GMW000000102504001,1
GMW000000102505001,1
GMW000000102506001,1
GMW000000102507001,1
GMW000000102508001,1
GMW000000102509001,1
GMW000000102510001,1
GMW000000102511001,1
GMW000000102512001,1
GMW000000102513001,1
GMW000000102514001,1
GMW000000102515001,1
GMW000000102516001,1
GMW000000102517001,1
GMW000000102518001,1
GMW000000102519001,1
GMW000000102520001,1
GMW000000102521001,1
GMW000000102522001,1
GMW000000102523001,1
GMW000000102524001,1
GMW000000102525001,1
GMW000000102526001,1
GMW000000102527001,1
GMW000000102528001,1
GMW000000102529001,1
GMW000000102530001,1
GMW000000102531001,1
GMW000000102532001,1
GMW000000102533001,1
GMW000000102534001,1
GMW000000102535001,1
GMW000000102536001,1
GMW000000102537001,1
GMW000000102538001,1
GMW000000102539001,1
GMW000000102540001,1
GMW000000102541001,1
GMW000000102542001,1
GMW000000102543001,1
GMW000000102544001,1
GMW000000102545001,1
GMW000000102546001,1
GMW000000102547001,1
GMW000000102548001,1
GMW000000102549001,1
GMW000000102550001,1
GMW000000102551001,1
GMW000000102552001,1
GMW000000102553001,1
GMW000000102554001,1
GMW000000102555001,1
GMW000000102556001,1
GMW000000102557001,1
GMW000000102558001,1
GMW000000102559001,1
GMW000000102560001,1
GMW000000102561001,1
GMW000000102562001,1
GMW000000102563001,1
GMW000000102564001,1
GMW000000102565001,1
GMW000000102566001,1
GMW000000102567001,1
GMW000000102568001,1
GMW000000102569001,1
GMW000000102570001,1
GMW000000102571001,1
GMW000000102572001,1
GMW000000102573001,1
GMW000000102574001,1
GMW000000102575001,1
GMW000000102576001,1
GMW000000102577001,1
GMW000000102578001,1
GMW000000102579001,1
GMW000000102580001,1
GMW000000102581001,1
GMW000000102582001,1
GMW000000102583001,1
GMW000000102584001,1
GMW000000102585001,1
GMW000000102586001,1
GMW000000102587001,1
GMW000000102588001,1
GMW000000102589001,1
GMW000000102590001,1
GMW000000102591001,1
GMW000000102592001,1
GMW000000102593001,1
GMW000000102594001,1
GMW000000102595001,1
GMW000000102596001,1
GMW000000102597001,1
GMW000000102598001,1
GMW000000102599001,1
GMW000000102600001,1
GMW000000102601001,1
GMW000000102602001,1
GMW000000102603001,1
GMW000000102604001,1
GMW000000102605001,1
GMW000000102606001,1
GMW000000102607001,1
GMW000000102608001,1
GMW000000102609001,1
GMW000000102610001,1
GMW000000102611001,1
GMW000000102612001,1
GMW000000102613001,1
GMW000000102614001,1
GMW000000102615001,1
GMW000000102616001,1
GMW000000102617001,1
GMW000000102618001,1
GMW000000102619001,1
GMW000000102620001,1
GMW000000102621001,1
GMW000000102622001,1
GMW000000102623001,1
GMW000000102624001,1
GMW000000102625001,1
GMW000000102626001,1
GMW000000102627001,1
GMW000000102628001,1
GMW000000102629001,1
GMW000000102630001,1
GMW000000102631001,1
GMW000000102632001,1
GMW000000102633001,1
GMW000000102634001,1
GMW000000102635001,1
GMW000000102636001,1
GMW000000102637001,1
GMW000000102638001,1
GMW000000102639001,1
GMW000000102640001,1
GMW000000102641001,1
GMW000000102642001,1
GMW000000102643001,1
GMW000000102644001,1
GMW000000102645001,1
GMW000000102646001,1
GMW000000102647001,1
GMW000000102648001,1
GMW000000102649001,1
GMW000000102650001,1
GMW000000102651001,1
GMW000000102652001,1
GMW000000102653001,1
GMW000000102654001,1
GMW000000102655001,1
GMW000000102656001,1
GMW000000102657001,1
GMW000000102658001,1
GMW000000102659001,1
GMW000000102660001,1
GMW000000102661001,1
GMW000000102662001,1
GMW000000102663001,1
GMW000000102664001,1
GMW000000102665001,1
GMW000000102666001,1
GMW000000102667001,1
GMW000000102668001,1
GMW000000102669001,1
GMW000000102670001,1
GMW000000102671001,1
GMW000000102672001,1
GMW000000102673001,1
GMW000000102674001,1
GMW000000102675001,1
GMW000000102676001,1
GMW000000102677001,1
GMW000000102678001,1
GMW000000102679001,1
GMW000000102680001,1
GMW000000102681001,1
GMW000000102682001,1
GMW000000102683001,1
GMW000000102684001,1
GMW000000102685001,1
GMW000000102686001,1
GMW000000102687001,1
GMW000000102688001,1
GMW000000102689001,1
GMW000000102690001,1
GMW000000102691001,1
GMW000000102692001,1
GMW000000102693001,1
GMW000000102694001,1
GMW000000102695001,1
GMW000000102696001,1
GMW000000102697001,1
GMW000000102698001,1
GMW000000102699001,1
GMW000000102700001,1
GMW000000102701001,1
GMW000000102702001,1
GMW000000102703001,1
GMW000000102704001,1
GMW000000102705001,1
GMW000000102706001,1
GMW000000102711001,1
GMW000000102712001,1
GMW000000102713001,1
GMW000000102714001,1
GMW000000102715001,1
GMW000000102716001,1
GMW000000102717001,1
GMW000000102718001,1
GMW000000102719001,1
GMW000000102720001,1
GMW000000102721001,1
GMW000000102722001,1
GMW000000102723001,1
GMW000000102724001,1
GMW000000102725001,1
GMW000000102726001,1
GMW000000102727001,1
GMW000000102728001,1
GMW000000102729001,1
GMW000000102730001,1
GMW000000102731001,1
GMW000000102732001,1
GMW000000102733001,1
GMW000000102734001,1
GMW000000102735001,1
GMW000000102736001,1
GMW000000102737001,1
GMW000000102738001,1
GMW000000102739001,1
GMW000000102740001,1
GMW000000102741001,1
GMW000000102742001,1
GMW000000102743001,1
GMW000000102744001,1
GMW000000102745001,1
GMW000000102746001,1
GMW000000102747001,1
GMW000000102748001,1
GMW000000102749001,1
GMW000000102750001,1
GMW000000102751001,1
GMW000000102752001,1
GMW000000102753001,1
GMW000000102754001,1
GMW000000102755001,1
GMW000000102756001,1
GMW000000102757001,1
GMW000000102758001,1
GMW000000102759001,1
GMW000000102760001,1
GMW000000102761001,1
GMW000000102762001,1
GMW000000102763001,1
GMW000000102764001,1
GMW000000102765001,1
GMW000000102766001,1
GMW000000102767001,1
GMW000000102768001,1
GMW000000102769001,1
GMW000000102770001,1
GMW000000102771001,1
GMW000000102772001,1
GMW000000102773001,1
GMW000000102774001,1
GMW000000102775001,1
GMW000000102776001,1
GMW000000102777001,1
GMW000000102778001,1
GMW000000102779001,1
GMW000000102780001,1
GMW000000102781001,1
GMW000000102782001,1
GMW000000102783001,1
GMW000000102784001,1
GMW000000102785001,1
GMW000000102786001,1
GMW000000102787001,1
GMW000000102788001,1
GMW000000102789001,1
GMW000000102790001,1
GMW000000102791001,1
GMW000000102792001,1
GMW000000102793001,1
GMW000000102794001,1
GMW000000102795001,1
GMW000000102796001,1
GMW000000102797001,1
GMW000000102798001,1
GMW000000102799001,1
GMW000000102800001,1
GMW000000102801001,1
GMW000000102802001,1
GMW000000102803001,1
GMW000000102804001,1
GMW000000102805001,1
GMW000000102806001,1
GMW000000102807001,1
GMW000000102808001,1
GMW000000102809001,1
GMW000000102810001,1
GMW000000102811001,1
GMW000000102812001,1
GMW000000102813001,1
GMW000000102814001,1
GMW000000102815001,1
GMW000000102816001,1
GMW000000102817001,1
GMW000000102818001,1
GMW000000102819001,1
GMW000000102820001,1
GMW000000102821001,1
GMW000000102822001,1
GMW000000102823001,1
GMW000000102824001,1
GMW000000102825001,1
GMW000000102826001,1
GMW000000102827001,1
GMW000000102828001,1
GMW000000102829001,1
GMW000000102830001,1
GMW000000102831001,1
GMW000000102832001,1
GMW000000102833001,1
GMW000000102834001,1
GMW000000102835001,1
GMW000000102836001,1
GMW000000102837001,1
GMW000000102838001,1
GMW000000102839001,1
GMW000000102840001,1
GMW000000102841001,1
GMW000000102842001,1
GMW000000102843001,1
GMW000000102844001,1
GMW000000102845001,1
GMW000000102846001,1
GMW000000102847001,1
GMW000000102848001,1
GMW000000102849001,1
GMW000000102850001,1
GMW000000102851001,1
GMW000000102852001,1
GMW000000102853001,1
GMW000000102854001,1
GMW000000102855001,1
GMW000000102856001,1
GMW000000102857001,1
GMW000000102858001,1
GMW000000102859001,1
GMW000000102860001,1
GMW000000102861001,1
GMW000000102862001,1
GMW000000102863001,1
GMW000000102864001,1
GMW000000102865001,1
GMW000000102866001,1
GMW000000102867001,1
GMW000000102868001,1
GMW000000102869001,1
GMW000000102870001,1
GMW000000102871001,1
GMW000000102872001,1
GMW000000102873001,1
GMW000000102874001,1
GMW000000102875001,1
GMW000000102876001,1
GMW000000102877001,1
GMW000000102878001,1
GMW000000102879001,1
GMW000000102880001,1
GMW000000102881001,1
GMW000000102882001,1
GMW000000102883001,1
GMW000000102884001,1
GMW000000102885001,1
GMW000000102886001,1
GMW000000102887001,1
GMW000000102888001,1
GMW000000102889001,1
GMW000000102890001,1
GMW000000102891001,1
GMW000000102892001,1
GMW000000102893001,1
GMW000000102894001,1
GMW000000102895001,1
GMW000000102896001,1
GMW000000102897001,1
GMW000000102898001,1
GMW000000102899001,1
GMW000000102900001,1
GMW000000102901001,1
GMW000000102902001,1
GMW000000102903001,1
GMW000000102911001,1
GMW000000102912001,1
GMW000000102913001,1
GMW000000102914001,1
GMW000000102915001,1
GMW000000102916001,1
GMW000000102917001,1
GMW000000102918001,1
GMW000000102919001,1
GMW000000102920001,1
GMW000000102921001,1
GMW000000102922001,1
GMW000000102923001,1
GMW000000102931001,1
GMW000000103611001,1
GMW000000103651001,1
GMW000000103731001,1
GMW000000103771001,1
GMW000000103791001,1
GMW000000103831001,1
GMW000000103851001,1
GMW000000103871001,1
GMW000000103872001,1
GMW000000103911001,1
GMW000000103911002,2
GMW000000103951001,1
GMW000000103952001,1
GMW000000103953001,1
GMW000000103954001,1
GMW000000103955001,1
GMW000000103971001,1
GMW000000103991001,1
GMW000000108055001,1
GMW000000108414001,1
GMW000000108551001,1
GMW000000108552001,1
GMW000000108553136,136
GMW000000108554137,137
GMW000000108555138,138
GMW000000108556001,1
GMW000000108557001,1
GMW000000108558001,1
GMW000000108591001,1
GMW000000108611001,1
GMW000000108631001,1
GMW000000110351001,1
GMW000000110371001,1
GMW000000110372001,1
GMW000000110373001,1
GMW000000110391001,1
GMW000000110392188,188
GMW000000110393189,189
GMW000000110394208,208
GMW000000110511001,1
GMW000000110512001,1
GMW000000110531001,1
GMW000000110551001,1
GMW000000110552001,1
GMW000000110553001,1
GMW000000110554001,1
GMW000000110555001,1
GMW000000110571001,1
GMW000000110671001,1
GMW000000110831001,1
GMW000000110832001,1
GMW000000110833001,1
GMW000000110834001,1
GMW000000110835001,1
GMW000000110836001,1
GMW000000110837001,1
GMW000000111071001,1
GMW000000111072001,1
GMW000000111091001,1
GMW000000111111001,1
GMW000000111131001,1
GMW000000111132001,1
GMW000000111133001,1
GMW000000111134001,1
GMW000000111135001,1
GMW000000111136001,1
GMW000000111151001,1
GMW000000111152001,1
GMW000000111171001,1
GMW000000111971001,1
GMW000000111972001,1
GMW000000111973001,1
GMW000000112171001,1
GMW000000112172001,1
GMW000000112173001,1
GMW000000112174001,1
GMW000000112175001,1
GMW000000112251001,1
GMW000000112252001,1
GMW000000112253001,1
GMW000000112254001,1
GMW000000112255001,1
GMW000000112256001,1
GMW000000112291001,1
GMW000000112292001,1
GMW000000112293001,1
GMW000000112294001,1
GMW000000112295001,1
GMW000000112351001,1
GMW000000112352001,1
GMW000000112353001,1
GMW000000112354001,1
GMW000000112355001,1
GMW000000112356001,1
GMW000000112357001,1
GMW000000112358001,1
GMW000000112359001,1
GMW000000112360001,1
GMW000000112371001,1
GMW000000112391001,1
GMW000000112392001,1
GMW000000112393001,1
GMW000000112394001,1
GMW000000112395001,1
